Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,WCA Round,Census Year,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","270039","Holdings with land size 50-<100","1990","1987","No","384448","A","Official figure",""
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","270039","Holdings with land size 50-<100","2000","2002","No","344141","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","270039","Holdings with land size 50-<100","2010","2012","No","317124","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","270039","Holdings with land size 50-<100","2020","2017","No","282652","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","270039","Holdings with land size 50-<100","2020","2022","No","267839","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700300","Holdings with land size 100-<200","1930","1930","No","509957","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700300","Holdings with land size 100-<200","1950","1950","No","549025","E","Estimated value","Interpolated data."
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700300","Holdings with land size 100-<200","1960","1959","No","513533","A","Official figure",""
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700300","Holdings with land size 100-<200","1970","1969","No","455271","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700300","Holdings with land size 100-<200","1980","1978","No","381951","E","Estimated value","Interpolated data. Excludes 2302 number and 22645846 ha of abnormal holdings."
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700300","Holdings with land size 100-<200","1990","1987","No","308593","A","Official figure",""
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700300","Holdings with land size 100-<200","2000","2002","No","244952","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700300","Holdings with land size 100-<200","2010","2012","No","212850","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700300","Holdings with land size 100-<200","2020","2017","No","197973","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700300","Holdings with land size 100-<200","2020","2022","No","179672","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700301","Holdings with land size 200-<500","1930","1930","No","179807","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700301","Holdings with land size 200-<500","1950","1950","No","311050","E","Estimated value","Interpolated data."
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700301","Holdings with land size 200-<500","1960","1959","No","232439","A","Official figure",""
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700301","Holdings with land size 200-<500","1970","1969","No","252215","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700301","Holdings with land size 200-<500","1980","1978","No","256296","E","Estimated value","Interpolated data. Excludes 2302 number and 22645846 ha of abnormal holdings."
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700301","Holdings with land size 200-<500","1990","1987","No","243667","A","Official figure",""
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700301","Holdings with land size 200-<500","2000","2002","No","201981","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700301","Holdings with land size 200-<500","2010","2012","No","178783","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700301","Holdings with land size 200-<500","2020","2017","No","164390","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700301","Holdings with land size 200-<500","2020","2022","No","150109","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700302","Holdings with land size 500-<1000","1930","1930","No","34253","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700302","Holdings with land size 500-<1000","1960","1959","No","60234","A","Official figure",""
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700302","Holdings with land size 500-<1000","1970","1969","No","74976","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700302","Holdings with land size 500-<1000","1980","1978","No","125395","E","Estimated value","Interpolated data. Excludes 2302 number and 22645846 ha of abnormal holdings."
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700302","Holdings with land size 500-<1000","1990","1987","No","129643","A","Official figure",""
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700302","Holdings with land size 500-<1000","2000","2002","No","139913","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700302","Holdings with land size 500-<1000","2010","2012","No","140018","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700302","Holdings with land size 500-<1000","2020","2017","No","74815","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","840","United States of America","60850","Number","2700302","Holdings with land size 500-<1000","2020","2022","No","72282","E","Estimated value","Interpolated data"
